"id","relid","year","type_of_violence","conflict_dset_id","conflict_new_id","conflict_name","dyad_dset_id","dyad_new_id","dyad_name","side_a_dset_id","side_a_new_id","side_a","side_b_dset_id","side_b_new_id","side_b","where_prec","where_coordinates","where_description","latitude","longitude","event_clarity","date_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","best","high","low","geometry","event_length"
371491,"BOS-1992-1-835-267",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Brcko town","Brcko",44.872778,18.808333,1,1,1992-05-04,1992-05-04,5,4,34,0,43,43,43,c(18.808333, 44.872778),1
371493,"BOS-1992-1-835-268",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Doboj town","Doboj",44.734722,18.087778,1,1,1992-05-04,1992-05-04,3,1,5,0,9,9,9,c(18.087778, 44.734722),1
371203,"BOS-1992-1-835-2359",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Modrica town","Modrica",44.954444,18.303611,1,1,1992-05-04,1992-05-04,1,0,0,0,1,1,1,c(18.303611, 44.954444),1
386020,"BOS-1992-1-835-1151",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Kalesija town","Kalesija",44.437222,18.908056,1,1,1992-05-04,1992-05-04,4,1,0,0,5,5,5,c(18.908056, 44.437222),1
386019,"BOS-1992-1-835-1150",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Pale town","Pale",43.484282,18.341596,1,1,1992-05-04,1992-05-04,0,0,1,0,1,1,1,c(18.341596, 43.484282),1
391669,"BOS-1992-1-835-1750",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gorazde town","Gorazde",43.666944,18.976389,1,1,1992-05-04,1992-05-04,1,4,8,0,13,13,13,c(18.976389, 43.666944),1
389709,"BOS-1992-1-835-1544",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Srebrenica town","Srebrenica",44.106389,19.296944,1,1,1992-05-04,1992-05-04,0,1,4,0,5,5,5,c(19.296944, 44.106389),1
393434,"BOS-1992-1-835-1927",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Rogatica town","Rogatica",43.800833,19.0025,1,1,1992-05-04,1992-05-04,1,0,0,0,1,1,1,c(19.0025, 43.800833),1
369121,"BOS-1992-1-835-55",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1992-05-04,1992-05-04,1,0,0,0,1,1,1,c(17.808056, 43.343333),1
369473,"BOS-1992-1-835-94",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Prijedor town","Prijedor",44.981389,16.713056,1,1,1992-05-04,1992-05-04,0,0,3,0,3,3,3,c(16.713056, 44.981389),1
369643,"BOS-1992-1-835-115",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sanski Most town","Sanski Most",44.765278,16.665556,1,1,1992-05-04,1992-05-04,0,1,0,0,1,1,1,c(16.665556, 44.765278),1
369476,"BOS-1992-1-835-95",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Prijedor town","Prijedor",44.981389,16.713056,1,1,1992-05-05,1992-05-05,0,1,2,0,3,3,3,c(16.713056, 44.981389),1
369124,"BOS-1992-1-835-56",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1992-05-05,1992-05-05,0,0,2,0,2,2,2,c(17.808056, 43.343333),1
368748,"BOS-1992-1-835-20",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Tuzla town","Tuzla",44.542778,18.669444,1,1,1992-05-05,1992-05-05,0,1,0,0,1,1,1,c(18.669444, 44.542778),1
393444,"BOS-1992-1-835-1928",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Rogatica town","Rogatica",43.800833,19.0025,1,1,1992-05-05,1992-05-05,0,0,1,0,1,1,1,c(19.0025, 43.800833),1
389710,"BOS-1992-1-835-1545",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Srebrenica town","Srebrenica",44.106389,19.296944,1,1,1992-05-05,1992-05-05,1,0,2,0,3,3,3,c(19.296944, 44.106389),1
391670,"BOS-1992-1-835-1751",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gorazde town","Gorazde",43.666944,18.976389,1,1,1992-05-05,1992-05-05,2,0,2,0,4,4,4,c(18.976389, 43.666944),1
396919,"BOS-1992-1-835-2101",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo Centar 
Sarajevo City",43.85,18.383333,1,1,1992-05-05,1992-05-05,0,2,1,0,3,3,3,c(18.383333, 43.85),1
386023,"BOS-1992-1-835-1152",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Zvornik town","Zvornik",44.386944,19.101389,1,1,1992-05-05,1992-05-05,20,1,5,0,26,26,26,c(19.101389, 44.386944),1
386025,"BOS-1992-1-835-1153",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Kalesija town","Kalesija",44.437222,18.908056,1,1,1992-05-05,1992-05-05,2,0,0,0,2,2,2,c(18.908056, 44.437222),1
371495,"BOS-1992-1-835-269",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Brcko town","Brcko",44.872778,18.808333,1,1,1992-05-05,1992-05-05,3,1,17,0,21,21,21,c(18.808333, 44.872778),1
371500,"BOS-1992-1-835-270",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Doboj town","Doboj",44.734722,18.087778,1,1,1992-05-05,1992-05-05,3,0,0,0,3,3,3,c(18.087778, 44.734722),1
371502,"BOS-1992-1-835-271",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Bosanski Samac town","Bosanski Samac",45.059167,18.466944,1,1,1992-05-06,1992-05-06,2,0,1,0,3,3,3,c(18.466944, 45.059167),1
371503,"BOS-1992-1-835-272",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Brcko town","Brcko",44.872778,18.808333,1,1,1992-05-06,1992-05-06,0,0,8,0,8,8,8,c(18.808333, 44.872778),1
371209,"BOS-1992-1-835-258",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Modrica town","Modrica",44.954444,18.303611,1,1,1992-05-06,1992-05-06,1,0,0,0,1,1,1,c(18.303611, 44.954444),1
200407,"BOS-1992-1-292-28",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1992-05-06,1992-05-06,0,0,0,3,3,3,3,c(18.383333, 43.85),1
386026,"BOS-1992-1-835-1154",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Pale town","Pale",43.484282,18.341596,1,1,1992-05-06,1992-05-06,0,0,1,0,1,1,1,c(18.341596, 43.484282),1
386027,"BOS-1992-1-835-1155",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Zvornik town","Zvornik",44.386944,19.101389,1,1,1992-05-06,1992-05-06,3,0,4,0,7,7,7,c(19.101389, 44.386944),1
386029,"BOS-1992-1-835-1156",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Kalesija town","Kalesija",44.437222,18.908056,1,1,1992-05-06,1992-05-06,4,0,0,0,4,4,4,c(18.908056, 44.437222),1
391674,"BOS-1992-1-835-1752",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gorazde town","Gorazde",43.666944,18.976389,1,1,1992-05-06,1992-05-06,1,2,1,0,4,4,4,c(18.976389, 43.666944),1
389711,"BOS-1992-1-835-1546",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Srebrenica town","Srebrenica",44.106389,19.296944,1,1,1992-05-06,1992-05-06,3,0,10,0,13,13,13,c(19.296944, 44.106389),1
382878,"BOS-1992-1-835-831",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Bosanska Krupa town","Bosanska Krupa",44.8825,16.151389,1,1,1992-05-06,1992-05-06,0,2,0,0,2,2,2,c(16.151389, 44.8825),1
368749,"BOS-1992-1-835-21",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Tuzla town","Tuzla",44.542778,18.669444,1,1,1992-05-06,1992-05-06,1,0,0,0,1,1,1,c(18.669444, 44.542778),1
369129,"BOS-1992-1-835-57",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1992-05-06,1992-05-06,1,0,0,0,1,1,1,c(17.808056, 43.343333),1
369605,"BOS-1992-1-835-96",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Prijedor town","Prijedor",44.981389,16.713056,1,1,1992-05-06,1992-05-06,0,0,2,0,2,2,2,c(16.713056, 44.981389),1
369606,"BOS-1992-1-835-97",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Prijedor town","Prijedor",44.981389,16.713056,1,1,1992-05-07,1992-05-07,0,0,1,0,1,1,1,c(16.713056, 44.981389),1
369644,"BOS-1992-1-835-116",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Kljuc village","Kljuc",44.533982,16.774716,1,1,1992-05-07,1992-05-07,0,0,1,0,1,1,1,c(16.774716, 44.533982),1
369645,"BOS-1992-1-835-117",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sanski Most town","Sanski Most",44.765278,16.665556,1,1,1992-05-07,1992-05-07,0,0,2,0,2,2,2,c(16.665556, 44.765278),1
369131,"BOS-1992-1-835-58",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar",43.343333,17.808056,1,1,1992-05-07,1992-05-07,7,7,0,0,14,14,14,c(17.808056, 43.343333),1
368751,"BOS-1992-1-835-22",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Tuzla town","Tuzla",44.542778,18.669444,1,1,1992-05-07,1992-05-07,1,0,0,0,1,1,1,c(18.669444, 44.542778),1
382879,"BOS-1992-1-835-832",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Bosanska Krupa town","Bosanska Krupa",44.8825,16.151389,1,1,1992-05-07,1992-05-07,0,0,1,0,1,1,1,c(16.151389, 44.8825),1
389712,"BOS-1992-1-835-1547",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Srebrenica town","Srebrenica",44.106389,19.296944,1,1,1992-05-07,1992-05-07,5,7,14,0,26,26,26,c(19.296944, 44.106389),1
393448,"BOS-1992-1-835-1930",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Rogatica town","Rogatica",43.800833,19.0025,1,1,1992-05-07,1992-05-07,0,1,0,0,1,1,1,c(19.0025, 43.800833),1
391676,"BOS-1992-1-835-1753",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gorazde town","Gorazde",43.666944,18.976389,1,1,1992-05-07,1992-05-07,2,0,0,0,2,2,2,c(18.976389, 43.666944),1
396923,"BOS-1992-1-835-2102",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo Centar 
Sarajevo City",43.85,18.383333,1,1,1992-05-07,1992-05-07,0,0,3,0,3,3,3,c(18.383333, 43.85),1
386031,"BOS-1992-1-835-1157",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Zvornik town","Zvornik",44.386944,19.101389,1,1,1992-05-07,1992-05-07,1,1,0,0,2,2,2,c(19.101389, 44.386944),1
200317,"BOS-1992-1-292-31",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Odzaci village","Odzaci, central Bosnia",43.518889,18.227778,1,1,1992-05-07,1992-05-07,0,0,0,0,0,17,0,c(18.227778, 43.518889),1
199882,"BOS-1992-1-292-30",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Brcko town","Brcko town",44.872778,18.808333,1,1,1992-05-07,1992-05-07,0,5,0,0,5,5,5,c(18.808333, 44.872778),1
371508,"BOS-1992-1-835-273",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Brcko town","Brcko",44.872778,18.808333,1,1,1992-05-07,1992-05-07,12,6,19,0,37,37,37,c(18.808333, 44.872778),1
371510,"BOS-1992-1-835-274",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Doboj town","Doboj",44.734722,18.087778,1,1,1992-05-07,1992-05-07,2,4,0,0,6,6,6,c(18.087778, 44.734722),1
371518,"BOS-1992-1-835-275",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Brcko town","Brcko",44.872778,18.808333,1,1,1992-05-08,1992-05-08,4,0,0,0,4,4,4,c(18.808333, 44.872778),1
200421,"BOS-1992-1-292-32",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1992-05-08,1992-05-08,0,0,0,3,3,3,3,c(18.383333, 43.85),1
200422,"BOS-1992-1-292-33.3",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,2,1992-05-08,1992-05-09,0,0,0,9,9,9,9,c(18.383333, 43.85),2
200861,"BOS-1992-1-292-33.1",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Zenica town","Zenica town",44.201389,17.906389,2,2,1992-05-08,1992-05-09,0,0,0,8,8,8,8,c(17.906389, 44.201389),2
200788,"BOS-1992-1-292-33.2",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Travnik town","Travnik town",44.226667,17.670556,2,2,1992-05-08,1992-05-09,0,0,0,8,8,8,8,c(17.670556, 44.226667),2
386032,"BOS-1992-1-835-1158",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Kalesija town","Kalesija",44.437222,18.908056,1,1,1992-05-08,1992-05-08,15,1,15,0,31,31,31,c(18.908056, 44.437222),1
386033,"BOS-1992-1-835-1159",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Zvornik town","Zvornik",44.386944,19.101389,1,1,1992-05-08,1992-05-08,3,1,0,0,4,4,4,c(19.101389, 44.386944),1
391679,"BOS-1992-1-835-1754",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gorazde town","Gorazde",43.666944,18.976389,1,1,1992-05-08,1992-05-08,8,1,0,0,9,9,9,c(18.976389, 43.666944),1
393449,"BOS-1992-1-835-1931",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Rogatica town","Rogatica",43.800833,19.0025,1,1,1992-05-08,1992-05-08,2,0,6,0,8,8,8,c(19.0025, 43.800833),1
389713,"BOS-1992-1-835-1548",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Srebrenica town","Srebrenica",44.106389,19.296944,1,1,1992-05-08,1992-05-08,7,2,26,0,35,35,35,c(19.296944, 44.106389),1
